name,INWONER,GEM_HH_GR,AV5_HORECA,OAD,median_inc,cluster,level_zip_x,globalChannel_fastfood,globalChannel_other,rating,pc4,level_zip_y,dv
Rib House Texas,360.0,2.1,78.2,98.0,45000.0,3,3778,0,1,4.4,9483,3778,OPERATIONAL
Café - Zalencentrum Hingstman,720.0,2.4,19.0,84.0,31200.0,1,3785,0,1,4.4,9491,3785,OPERATIONAL
Wok van Drenthe,165.0,2.4,19.299999999999997,30.0,31100.0,1,3786,0,1,4.4,9492,3786,CLOSED_PERMANENTLY
Entrée Koffie en theehuis en woonwinkel,230.0,2.3,12.399999999999999,74.0,35200.0,2,3787,0,0,4.3,9493,3787,OPERATIONAL
Trefpunt In de Punt,230.0,2.3,12.399999999999999,74.0,35200.0,2,3787,0,1,4.3,9493,3787,OPERATIONAL
Restaurant 't Huys van Bunne in Drenthe (vlakbij Eelde Paterswolde Roden),230.0,2.7,51.400000000000006,16.0,38115.6746031746,2,3790,0,1,4.2,9496,3790,OPERATIONAL
Pizzeria-Ristorante Dolce Vita,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,0,4.5,9501,3792,OPERATIONAL
Restaurant/Eethuis Manara,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,1,4.1,9501,3792,OPERATIONAL
Ristorante La Piazza,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,1,4.5,9501,3792,OPERATIONAL
FOX Nightlife,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,0,4.0,9501,3792,OPERATIONAL
Grieks Restaurant Delphi,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,1,4.4,9501,3792,OPERATIONAL
Snackbar Knoalster-Lorelei,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,1,4.3,9501,3792,CLOSED_PERMANENTLY
Cafe Bolle Ruud,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,0,4.0,9501,3792,OPERATIONAL
Restaurant Eventjes,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,1,2.5,9501,3792,OPERATIONAL
Grand Café 't Raadhuys,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,1,4.1,9501,3792,OPERATIONAL
De Babbelaer,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,1,4.2,9501,3792,OPERATIONAL
Kwalitaria Menistenplein,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,1,4.3,9501,3792,OPERATIONAL
Pizzeria Vittoria Stadskanaal,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,0,4.4,9501,3792,OPERATIONAL
Happy Happie Cafetaria,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,1,4.3,9501,3792,OPERATIONAL
V.O.F. 't Mingelmouse,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,0,4.5,9501,3792,OPERATIONAL
Grillroom Anatolia,9575.0,2.0,4.5,1265.0,34000.0,2,3792,0,1,4.8,9501,3792,OPERATIONAL
Snackpoint Succes,5650.0,2.2,6.3,836.0,36600.0,2,3793,0,1,4.3,9502,3793,OPERATIONAL
Buffet restaurant de Rode Loper,5650.0,2.2,6.3,836.0,36600.0,2,3793,0,1,4.3,9502,3793,OPERATIONAL
Plaza Stadskanaal,3965.0,2.1,11.3,971.0,38115.6746031746,1,3794,0,1,3.7,9503,3794,OPERATIONAL
Huize Bareveld,295.0,2.3,38.8,107.0,39800.0,2,3796,0,0,4.3,9512,3796,OPERATIONAL
Wegrestaurant Huize Bareveld,295.0,2.3,38.8,107.0,39800.0,2,3796,0,1,4.4,9512,3796,OPERATIONAL
Chinees Restaurant Nieuwe Ster,4840.0,2.3,8.8,411.0,26300.0,2,3799,0,1,4.4,9521,3799,OPERATIONAL
V.O.F. Bar Lunchroom De Vijver,4840.0,2.3,8.8,411.0,26300.0,2,3799,0,1,4.3,9521,3799,OPERATIONAL
De Gulle Boergondiër,565.0,2.6,18.0,239.0,26100.0,1,3800,0,1,4.4,9523,3800,OPERATIONAL
Chinees Specialiteiten Restaurant Da-Xin,4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,0,1,3.7,9531,3806,OPERATIONAL
Venezia Borger,4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,0,1,3.9,9531,3806,CLOSED_PERMANENTLY
Eetcafe Restaurant 't Hunebed,4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,0,1,4.2,9531,3806,CLOSED_PERMANENTLY
Vishandel Jos,4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,0,1,4.5,9531,3806,OPERATIONAL
Lunch- en Dinnerroom \'De Weme\',4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,0,1,4.1,9531,3806,OPERATIONAL
La Pizza,4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,0,1,4.4,9531,3806,OPERATIONAL
Villa van Streek,4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,0,1,4.4,9531,3806,CLOSED_PERMANENTLY
Kwalitaria van der Laan,4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,1,0,4.0,9531,3806,OPERATIONAL
De Deugniet,4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,0,1,3.9,9531,3806,OPERATIONAL
Vlint 21,4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,0,1,4.3,9531,3806,OPERATIONAL
Café Happinezz,4750.0,2.1,4.4,525.0,38115.6746031746,1,3806,0,0,4.5,9531,3806,OPERATIONAL
Paviljoen De Woudstee,545.0,2.3,21.1,104.0,32100.0,3,3807,0,1,3.8,9533,3807,OPERATIONAL
Restaurant Het Land van Bartje,335.0,2.1,7.0,130.0,49300.0,1,3810,0,1,4.5,9536,3810,OPERATIONAL
Country Golf Ees,335.0,2.1,7.0,130.0,49300.0,1,3810,0,1,4.5,9536,3810,OPERATIONAL
Smulpunt,335.0,2.1,7.0,130.0,49300.0,1,3810,0,1,4.5,9536,3810,OPERATIONAL
Lucy´s Inn,165.0,2.3,5.1,15.0,42800.0,2,3811,0,1,4.5,9537,3811,OPERATIONAL
D'Padstal,3305.0,2.1,17.0,252.0,38115.6746031746,3,3812,0,0,4.0,9541,3812,CLOSED_PERMANENTLY
Turks Specialiteiten Restaurant De Sultan,3305.0,2.1,17.0,252.0,38115.6746031746,3,3812,0,1,4.3,9541,3812,OPERATIONAL
Greens eten & drinken,3305.0,2.1,17.0,252.0,38115.6746031746,3,3812,0,1,3.8,9541,3812,CLOSED_PERMANENTLY
Wokkytaria,3305.0,2.1,17.0,252.0,38115.6746031746,3,3812,1,0,4.5,9541,3812,OPERATIONAL
's Lands Huys,695.0,2.1,13.8,60.0,38800.0,2,3813,0,1,4.3,9545,3813,OPERATIONAL
Restaurant De Ruiten Aa,2330.0,2.2,12.1,93.0,33200.0,2,3814,0,1,4.0,9551,3814,OPERATIONAL
Gon's Theetoentje,2330.0,2.2,12.1,93.0,33200.0,2,3814,0,0,4.6,9551,3814,OPERATIONAL
Heerlijkheid Westerwolde,2330.0,2.2,12.1,93.0,33200.0,2,3814,0,1,4.2,9551,3814,CLOSED_TEMPORARILY
Snackbar Sell'n,2330.0,2.2,12.1,93.0,33200.0,2,3814,0,0,4.4,9551,3814,OPERATIONAL
De Ketting,9050.0,2.1,12.8,517.0,38115.6746031746,1,3815,0,1,4.3,9561,3815,OPERATIONAL
Enjoy,9050.0,2.1,12.8,517.0,38115.6746031746,1,3815,0,1,4.6,9561,3815,OPERATIONAL
Arends Cafe & Lunchroom,9050.0,2.1,12.8,517.0,38115.6746031746,1,3815,0,0,4.5,9561,3815,OPERATIONAL
Jachthaven & Bootopslag De Runde,9050.0,2.1,12.8,517.0,38115.6746031746,1,3815,0,1,4.3,9561,3815,OPERATIONAL
"Chinees Indisch Restaurant \Hong Fong\' V.O.F.""",9050.0,2.1,12.8,517.0,38115.6746031746,1,3815,0,1,4.3,9561,3815,OPERATIONAL
eetcafe de ketting,9050.0,2.1,12.8,517.0,38115.6746031746,1,3815,0,0,4.3,9561,3815,OPERATIONAL
Pyramide​ Ter Apel,9050.0,2.1,12.8,517.0,38115.6746031746,1,3815,0,1,4.1,9561,3815,OPERATIONAL
T. van der Meulen,990.0,2.4,8.8,80.0,38115.6746031746,1,3816,0,1,4.2,9563,3816,OPERATIONAL
De palm,990.0,2.4,8.8,80.0,38115.6746031746,1,3816,0,1,4.2,9563,3816,OPERATIONAL
Eetcafé de Zuidvenne,565.0,2.0,11.5,53.0,38500.0,1,3818,0,0,4.5,9566,3818,OPERATIONAL
De Witte Baron,2335.0,2.3,20.9,130.0,40600.0,3,3819,0,1,4.4,9571,3819,OPERATIONAL
2e Exloërmond,2335.0,2.3,20.9,130.0,40600.0,3,3819,0,1,4.7,9571,3819,OPERATIONAL
Wokky Wokky,7000.0,2.2,5.300000000000001,519.0,41300.0,1,3822,0,1,4.3,9581,3822,OPERATIONAL
Eetcounter Hagedoorn,7000.0,2.2,5.300000000000001,519.0,41300.0,1,3822,0,1,3.8,9581,3822,OPERATIONAL
Visspeciaalzaak De Rode Kreeft BV,7000.0,2.2,5.300000000000001,519.0,41300.0,1,3822,0,1,4.6,9581,3822,CLOSED_PERMANENTLY
Museum Restaurant Slaait'nhoes,2805.0,2.3,55.2,193.0,34200.0,2,3825,0,1,4.0,9591,3825,OPERATIONAL
De Meelschuur,2805.0,2.3,55.2,193.0,34200.0,2,3825,0,0,4.8,9591,3825,CLOSED_PERMANENTLY
Gasterij Natuurlijk Smeerling,2805.0,2.3,55.2,193.0,34200.0,2,3825,0,1,4.4,9591,3825,OPERATIONAL
Eetcafé \'Gerak\',2805.0,2.3,55.2,193.0,34200.0,2,3825,0,0,4.5,9591,3825,OPERATIONAL
Cafetaria Brouwer/Geerdes,6930.0,1.9,14.700000000000001,1516.0,35800.0,3,3826,0,1,3.6,9601,3826,OPERATIONAL
L'Aragosta,6930.0,1.9,14.700000000000001,1516.0,35800.0,3,3826,0,1,4.5,9601,3826,CLOSED_PERMANENTLY
Oriental Delight,6930.0,1.9,14.700000000000001,1516.0,35800.0,3,3826,0,1,4.2,9601,3826,OPERATIONAL
istanbul,3185.0,2.4,58.2,1288.0,32500.0,1,3828,0,1,4.0,9603,3828,OPERATIONAL
Dominos,3185.0,2.4,58.2,1288.0,32500.0,1,3828,1,0,3.6,9603,3828,OPERATIONAL
Ronny's Lunchcafe,3185.0,2.4,58.2,1288.0,32500.0,1,3828,0,0,4.0,9603,3828,OPERATIONAL
Kippie Hoogezand,3185.0,2.4,58.2,1288.0,32500.0,1,3828,0,1,4.3,9603,3828,OPERATIONAL
De Amshoff,865.0,2.3,16.0,42.0,38500.0,1,3829,0,1,4.6,9605,3829,OPERATIONAL
Wokpalace Kropswolde,1635.0,2.3,21.9,215.0,27200.0,2,3830,0,1,3.9,9606,3830,OPERATIONAL
Paviljoen De Rietzoom,1635.0,2.3,21.9,215.0,27200.0,2,3830,0,1,4.0,9606,3830,OPERATIONAL
Paviljoen de Leine,1635.0,2.3,21.9,215.0,27200.0,2,3830,0,1,4.3,9606,3830,OPERATIONAL
Zwientje Bar,940.0,2.0,51.3,295.0,42500.0,1,3831,0,0,4.4,9607,3831,OPERATIONAL
Kombuis,20.0,1.5,159.34573624194346,20.0,31000.0,3,3833,1,0,4.4,9609,3833,OPERATIONAL
Theatercafe 't Pierement,8000.0,2.2,53.599999999999994,1048.0,37400.0,2,3834,0,0,3.4,9611,3834,OPERATIONAL
Restaurant Catering De Gouden Zon V.O.F.,8000.0,2.2,53.599999999999994,1048.0,37400.0,2,3834,0,1,4.5,9611,3834,OPERATIONAL
Café de Vlinder,8000.0,2.2,53.599999999999994,1048.0,37400.0,2,3834,0,0,4.0,9611,3834,OPERATIONAL
Café de IJzeren Klap,3090.0,2.5,7.300000000000001,358.0,46900.0,3,3839,0,0,4.6,9617,3839,OPERATIONAL
Skopje Discotheek,3090.0,2.5,7.300000000000001,358.0,46900.0,3,3839,0,0,4.085146853146845,9617,3839,CLOSED_PERMANENTLY
Snackwagen de Juffer,1700.0,2.4,11.2,176.0,31200.0,1,3847,0,1,4.5,9626,3847,OPERATIONAL
Snackbar De Molen,3235.0,2.2,17.7,333.0,33700.0,2,3849,0,1,4.4,9628,3849,OPERATIONAL
Chinees Indisch Restaurant Chia Siang,3235.0,2.2,17.7,333.0,33700.0,2,3849,0,1,4.085146853146845,9628,3849,CLOSED_PERMANENTLY
Paviljoen Boei 12,190.0,2.3,18.599999999999998,35.0,38100.0,1,3850,0,1,3.7,9629,3850,OPERATIONAL
Podium Café 'Peter en Leni',190.0,2.3,18.599999999999998,35.0,38100.0,1,3850,0,0,4.4,9629,3850,CLOSED_PERMANENTLY
De Koperen Scheepshoorn,190.0,2.3,18.599999999999998,35.0,38100.0,1,3850,0,1,3.0,9629,3850,CLOSED_PERMANENTLY
't Lepeltje,3595.0,2.2,42.1,305.0,56300.0,2,3855,0,1,4.7,9636,3855,OPERATIONAL
Pizzeria Ristorante La Fontana,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,0,4.4,9641,3856,OPERATIONAL
Adriatic,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.3,9641,3856,OPERATIONAL
Boulevard Grand Café,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,1.0,9641,3856,CLOSED_PERMANENTLY
Lunchroom ABC,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,0,3.7,9641,3856,OPERATIONAL
Croissanterie Jolie,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,0,4.4,9641,3856,OPERATIONAL
Grand Café vanBeresteyn,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,0,3.8,9641,3856,OPERATIONAL
Cafetaria \''t Smulhoekje\',5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,0,4.0,9641,3856,OPERATIONAL
La Vache,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.1,9641,3856,OPERATIONAL
Grand-Café Restaurant 't Plein,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.263829223017799,9641,3856,OPERATIONAL
Domino's Pizza,5570.0,1.9,62.2,1324.0,28100.0,2,3856,1,0,3.8,9641,3856,OPERATIONAL
Smulcentrum Veendam,5570.0,1.9,62.2,1324.0,28100.0,2,3856,1,0,4.4,9641,3856,OPERATIONAL
Mamma Mia,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.2,9641,3856,OPERATIONAL
Grand Café Veenlust,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.7,9641,3856,CLOSED_PERMANENTLY
Eethuis BUUV,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.2,9641,3856,OPERATIONAL
Restaurant Tropiqua,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.1,9641,3856,OPERATIONAL
Pizza in the box,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.7,9641,3856,CLOSED_PERMANENTLY
Kaya Shoarma,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.2,9641,3856,OPERATIONAL
Henry's Eten & Drinken,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.5,9641,3856,OPERATIONAL
Grand Café Java,5570.0,1.9,62.2,1324.0,28100.0,2,3856,0,1,4.1,9641,3856,OPERATIONAL
Wok Golden City,7865.0,2.2,60.9,1138.0,29100.0,3,3857,0,1,4.1,9642,3857,OPERATIONAL
Borgerswoldhoeve,7865.0,2.2,60.9,1138.0,29100.0,3,3857,0,1,4.2,9642,3857,OPERATIONAL
Amigo Ranch,7865.0,2.2,60.9,1138.0,29100.0,3,3857,0,1,4.0,9642,3857,OPERATIONAL
Cafetaria Veendam Harry's Lunchroom,4060.0,2.1,56.900000000000006,1051.0,38115.6746031746,1,3859,0,1,4.1,9645,3859,OPERATIONAL
Hair Salon & Barbershop Marcel - Midway,4060.0,2.1,56.900000000000006,1051.0,38115.6746031746,1,3859,0,0,4.7,9645,3859,CLOSED_PERMANENTLY
Theetuin 'De Kainstobbe',5500.0,2.3,3.0,581.0,32500.0,3,3861,0,0,4.2,9648,3861,OPERATIONAL
Chinees Indisch Restaurant King Man,5500.0,2.3,3.0,581.0,32500.0,3,3861,0,1,4.4,9648,3861,OPERATIONAL
Cafetaria Muntendam,4665.0,2.2,1.4,559.0,38115.6746031746,2,3862,0,0,4.4,9649,3862,OPERATIONAL
Heerencompagnie B.V.,390.0,2.2,3.2,40.0,34900.0,1,3864,0,1,4.3,9654,3864,OPERATIONAL
Café 't Keerpunt,150.0,2.4,5.7,34.0,13700.0,2,3866,0,0,4.5,9656,3866,OPERATIONAL
Snackbar 't Stoepje,1240.0,2.4,71.89999999999999,86.0,16800.0,1,3870,0,1,4.5,9661,3870,OPERATIONAL
Mieja's Snelbuffet,7645.0,2.2,75.8,651.0,22200.0,3,3872,1,0,4.5,9665,3872,CLOSED_PERMANENTLY
La Mama,7645.0,2.2,75.8,651.0,22200.0,3,3872,0,1,4.1,9665,3872,OPERATIONAL
Maaltijdservice Oosterlengte,7645.0,2.2,75.8,651.0,22200.0,3,3872,1,0,4.6,9665,3872,OPERATIONAL
IJs- en Frituurzaak H. Gerringa,7645.0,2.2,75.8,651.0,22200.0,3,3872,0,1,4.6,9665,3872,OPERATIONAL
Cafetaria 't Brugje,7645.0,2.2,75.8,651.0,22200.0,3,3872,0,0,4.4,9665,3872,OPERATIONAL
Balkan Restaurant Makedonia,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,1,4.6,9671,3873,OPERATIONAL
Martin's broodjes enzo,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,1,4.3,9671,3873,OPERATIONAL
De Heerlijckheid van Winschoten,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,1,4.0,9671,3873,CLOSED_PERMANENTLY
Café Dommering,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,0,4.2,9671,3873,OPERATIONAL
Automatiek Speciaal,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,1,4.4,9671,3873,OPERATIONAL
Panini,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,1,4.4,9671,3873,OPERATIONAL
La Kasba,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,1,3.8,9671,3873,OPERATIONAL
Eeterij De Dis,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,1,4.6,9671,3873,CLOSED_PERMANENTLY
No Limit,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,0,4.4,9671,3873,CLOSED_PERMANENTLY
Pizzeria Ristorante O' Sole Mio,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,0,4.4,9671,3873,OPERATIONAL
Pizzeria Gepetto,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,0,4.5,9671,3873,OPERATIONAL
Restaurant & Stoetlokaal 't Backhuys,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,1,4.8,9671,3873,OPERATIONAL
Café/Zalencentrum Lamain,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,0,4.1,9671,3873,OPERATIONAL
Tapperij Hoppe,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,0,4.5,9671,3873,OPERATIONAL
Ying Ping,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,1,4.1,9671,3873,OPERATIONAL
Boelie's Pub,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,0,4.3,9671,3873,CLOSED_PERMANENTLY
Snackbar Menno Ufkes,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,1,4.6,9671,3873,OPERATIONAL
Pizzeria & Italiaans Restaurant Bellissima,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,0,4.4,9671,3873,OPERATIONAL
Café Krikke,4150.0,1.7,73.4,1721.0,15700.0,2,3873,0,0,4.7,9671,3873,OPERATIONAL
Harbour JazzClub Winschoten,470.0,2.1,72.89999999999999,624.0,28000.0,2,3874,0,0,4.4,9672,3874,OPERATIONAL
Harbour Jazz Club,470.0,2.1,72.89999999999999,624.0,28000.0,2,3874,0,0,4.4,9672,3874,OPERATIONAL
Het Rozenpaviljoen,7165.0,2.2,19.8,1335.0,19100.0,2,3877,0,1,4.3,9675,3877,OPERATIONAL
Cafetaria de Baksteen,7165.0,2.2,19.8,1335.0,19100.0,2,3877,0,1,4.4,9675,3877,OPERATIONAL
Snackbar Walk-In,7165.0,2.2,19.8,1335.0,19100.0,2,3877,0,0,4.3,9675,3877,OPERATIONAL
Cafetaria Tillies,7165.0,2.2,19.8,1335.0,19100.0,2,3877,0,0,4.4,9675,3877,OPERATIONAL
Restaurant de parelvisser,1480.0,2.4,14.3,159.0,13300.0,2,3879,0,1,3.3,9678,3879,OPERATIONAL
Chinees-Indisch Restaurant Ming Garden,4965.0,2.2,13.6,548.0,26900.0,2,3880,0,1,4.2,9679,3880,OPERATIONAL
Café-Slijterij \'De Haven\',4965.0,2.2,13.6,548.0,26900.0,2,3880,0,0,4.5,9679,3880,OPERATIONAL
Petit Restaurant De Driesprong,4965.0,2.2,13.6,548.0,26900.0,2,3880,0,1,4.2,9679,3880,OPERATIONAL
Koetshuys,2130.0,2.3,16.5,200.0,28400.0,3,3881,0,0,4.3,9681,3881,OPERATIONAL
Boerderij Hermans Dijkstra,2130.0,2.3,16.5,200.0,28400.0,3,3881,0,1,4.6,9681,3881,OPERATIONAL
Gasterij Smits,2130.0,2.3,16.5,200.0,28400.0,3,3881,0,1,4.1,9681,3881,OPERATIONAL
Huninga's Heem,1495.0,2.2,14.2,113.0,42500.0,3,3882,0,0,4.3,9682,3882,OPERATIONAL
De Twee Oldambten,1495.0,2.2,14.2,113.0,42500.0,3,3882,0,0,4.4,9682,3882,OPERATIONAL
Cafeteria De Halte,2085.0,2.1,14.299999999999999,152.0,31600.0,3,3883,0,0,4.9,9684,3883,OPERATIONAL
Party Centrum Finnewold,2085.0,2.1,14.299999999999999,152.0,31600.0,3,3883,0,1,4.4,9684,3883,OPERATIONAL
Azzurro Eten en Drinken,570.0,2.5,11.7,89.0,25500.0,2,3884,0,1,4.0,9685,3884,CLOSED_PERMANENTLY
China You-Yi,2090.0,2.1,14.0,272.0,46500.0,1,3885,0,1,4.5,9686,3885,OPERATIONAL
Cafetaria Centrum,2090.0,2.1,14.0,272.0,46500.0,1,3885,0,1,4.0,9686,3885,OPERATIONAL
Smederij 1872,2090.0,2.1,14.0,272.0,46500.0,1,3885,0,1,4.6,9686,3885,OPERATIONAL
Schansker Hof,1375.0,1.9,17.6,241.0,41200.0,3,3889,0,0,3.5,9693,3889,OPERATIONAL
Restaurant Waters of the World (Fontana Resort Bad Nieuweschans),1375.0,1.9,17.6,241.0,41200.0,3,3889,0,1,4.3,9693,3889,OPERATIONAL
Poort van Groningen,1375.0,1.9,17.6,241.0,41200.0,3,3889,0,1,3.8,9693,3889,OPERATIONAL
Chinees Specialiteiten Restaurant \'Kan Le\',3210.0,2.2,10.8,133.0,19700.0,2,3890,0,1,4.1,9695,3890,OPERATIONAL
Eetcafé De Leeuw,1300.0,2.1,592.9,87.0,32700.0,1,3893,0,1,4.4,9698,3893,OPERATIONAL
Café Het Meisje,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,0,3.0,9711,3895,CLOSED_PERMANENTLY
Konbu Street Food,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.1,9711,3895,OPERATIONAL
Huize Maas,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.1,9711,3895,OPERATIONAL
Café de Luna,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,0,4.2,9711,3895,OPERATIONAL
Huis de Beurs,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,0,4.2,9711,3895,OPERATIONAL
Gelkinge 9,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,0,4.5,9711,3895,OPERATIONAL
lola 050,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,0,4.2,9711,3895,OPERATIONAL
Pronk,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.4,9711,3895,OPERATIONAL
Café Old Guard,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,0,4.4,9711,3895,OPERATIONAL
Restaurant Classique,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,5.0,9711,3895,OPERATIONAL
Tapaseria Catalana,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.2,9711,3895,OPERATIONAL
Sandwich & Smoothies Du Nord,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.9,9711,3895,OPERATIONAL
Big Snack Hoek,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,3.7,9711,3895,OPERATIONAL
De Betere Tijden,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.7,9711,3895,OPERATIONAL
Flinders Café Restaurant Schuitendiep,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.0,9711,3895,OPERATIONAL
Keldercafé Merlot,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,0,4.7,9711,3895,OPERATIONAL
Bar - Restaurant Robuust,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.2,9711,3895,CLOSED_PERMANENTLY
Eetcafé Schuitendiep,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.7,9711,3895,OPERATIONAL
Capadocië,9495.0,1.2,590.5,6012.0,54100.0,3,3895,1,0,4.5,9711,3895,OPERATIONAL
Feestcafé Snowvalley,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,0,4.5,9711,3895,OPERATIONAL
Hello Sandwich,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.3,9711,3895,CLOSED_PERMANENTLY
"Groninger lunch-, eet- en borrelcafé Roezemoes",9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.3,9711,3895,CLOSED_PERMANENTLY
The End Karaoke Groningen,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,0,4.0,9711,3895,OPERATIONAL
El Santo,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.0,9711,3895,OPERATIONAL
O'Malley's Irish Pub & Restaurant,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.4,9711,3895,OPERATIONAL
Ons Eetcafé 2 Jongens uit Groningen,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.4,9711,3895,OPERATIONAL
Tosti World,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,3.8,9711,3895,CLOSED_PERMANENTLY
Taveerne Rabenhaupt,9495.0,1.2,590.5,6012.0,54100.0,3,3895,0,1,4.0,9711,3895,OPERATIONAL
